ticketId,ticketTimestamp,status,description,customerName,lastUpdatedAt
fa5b7f2f-f235-474f-a053-1e4f4e60febe,2025-07-10T10:55:45.110965,RESOLVED,how long for the transfer to finish?,Customer 033,2025-07-10T13:55:45.110965
58317b6f-1113-4a3a-b9c3-f3b3c113082a,2025-06-26T21:25:29.110965,RESOLVED,"Moje platba je zpožděná, proč? ...?",Customer 080,2025-06-29T06:25:29.110965
a7feb848-8439-45da-997b-c49d83d2700b,2025-06-23T20:56:39.110965,OPEN,"Moje platba je zpožděná, proč?",Customer 054,2025-06-24T21:56:39.110965
b128fab1-69c0-413b-95a9-c0d2387864d0,2025-06-27T19:51:32.110965,RESOLVED,My trnsction is not compltd yet.,Customer 020,2025-06-28T12:51:32.110965
2a9ca810-4b33-43e2-8d0d-18125030bb12,2025-07-07T23:46:03.110965,OPEN,WHEN WILL I GET MY MONEY? ...?,Customer 001,2025-07-08T09:46:03.110965
f0a9bcc5-c32f-46d4-904b-e52241b7d345,2025-07-01T17:30:39.110965,RESOLVED,What is the status of my payment?,Customer 024,2025-07-01T22:30:39.110965
cc24f600-f368-470a-8fbd-19feca199c22,2025-07-06T08:33:55.110965,IN_PROGRESS,I have a question about your service.,Customer 009,2025-07-07T09:33:55.110965
800e6563-aaff-49ce-9d05-6d99ccfd4901,2025-07-13T17:51:21.110965,CLOSED,I WANT TO CHNGE MY EMAIL ADDRESS.,Customer 083,2025-07-15T00:51:21.110965
d63711d3-7006-4b65-8c92-b9744814f4ef,2025-07-02T04:39:48.110965,RESOLVED,Why is my transaction delayed?,Customer 043,2025-07-04T10:39:48.110965
134a4db6-241f-43bf-9162-113e77887960,2025-07-19T11:42:20.110965,OPEN,"My name is spelled wrong, can you fix?",Customer 093,2025-07-19T16:42:20.110965
4d56f48e-dbea-48c0-93a7-ec0bd5e596d5,2025-06-26T06:33:13.110965,REJECTED,Why is my transaction delayed?,Customer 070,2025-06-27T16:33:13.110965
f586ca99-b287-4d30-ae93-9663e63b6c7d,2025-07-05T19:10:50.110965,OPEN,wen will my trnsfr be done?,Customer 085,2025-07-06T07:10:50.110965
ec9d60c7-27f7-435b-8e43-860baf0a7ea8,2025-07-05T06:59:26.110965,IN_PROGRESS,Can you tell me when my transaction will be completed?,Customer 010,2025-07-05T07:59:26.110965
f4787446-fc59-45f1-8290-989787f6826b,2025-07-14T09:41:03.110965,OPEN,"moje platba je zpožděná, proč?",Customer 061,2025-07-14T17:41:03.110965
36da830e-d2ee-4c2a-8fae-6637eeb37e0b,2025-06-26T19:20:00.110965,RESOLVED,Why is my transaction delayed?,Customer 047,2025-06-28T11:20:00.110965
2ab690e6-33a6-4848-a3e2-baec26cf2a05,2025-07-07T15:51:00.110965,OPEN,Pourquoi mon paiement est-il en attente?,Customer 078,2025-07-08T10:51:00.110965
9e48cb98-f721-4f96-9b25-6d20c5be458f,2025-06-23T17:43:04.110965,CLOSED,tat for my txn?,Customer 004,2025-06-24T09:43:04.110965
acdbde1e-67e3-46c5-aba7-9b3919e3624c,2025-07-14T19:47:19.110965,OPEN,My trnsction is not compltd yet.,Customer 082,2025-07-14T21:47:19.110965
8cc5c7ba-2f3a-4bf2-8285-adc73bc58cb6,2025-07-14T18:16:26.110965,REJECTED,pls update me on my payment status.,Customer 041,2025-07-16T03:16:26.110965
8a2aaf86-0475-4c06-9f7f-62f47c9f69c4,2025-07-12T05:22:54.110965,OPEN,What is the sttus of my payment?,Customer 070,2025-07-14T06:22:54.110965
b49bcdcd-0c02-4f56-a78f-b9a63a4dc460,2025-07-11T11:19:32.110965,CLOSED,"my payment is stuck, help!",Customer 065,2025-07-14T05:19:32.110965
b4333c98-e927-41a3-aa7f-0499c30f3825,2025-07-14T14:45:41.110965,OPEN,"Moje platba je zpožděná, proč?",Customer 056,2025-07-16T22:45:41.110965
72ce3bd6-ca88-4f19-96e5-2a873f393034,2025-07-08T03:11:35.110965,REJECTED,¿cuándo recibiré mi dinero?,Customer 100,2025-07-10T07:11:35.110965
bb421bac-c28e-4165-8289-e3cfbbac786d,2025-07-19T20:53:53.110965,IN_PROGRESS,can you tell me when my transaction will be completed?,Customer 099,2025-07-22T20:53:53.110965
f7bd5786-efa5-4747-a863-7757b59adce9,2025-07-01T23:52:14.110965,WAITING_FOR_CUSTOMER,I want to chnge my email address.,Customer 044,2025-07-04T05:52:14.110965
d567121c-78a0-405e-b27f-75a2eda8095d,2025-07-07T18:56:27.110965,WAITING_FOR_PAYMENT,"My name is spelled wrong, can you fix?",Customer 056,2025-07-09T22:56:27.110965
c763d1ee-fd08-4e43-b4e0-d42a6c7c6a08,2025-07-07T08:55:21.110965,IN_PROGRESS,¿cuándo recibiré mi dinero?,Customer 005,2025-07-07T18:55:21.110965
2a51c705-b151-43f2-b14e-cda7af07055d,2025-07-15T07:35:31.110965,WAITING_FOR_PAYMENT,My trnsction is not compltd yet.,Customer 019,2025-07-16T18:35:31.110965
dcc697f7-d3d7-4251-a298-63a03375fb62,2025-07-12T01:11:32.110965,WAITING_FOR_PAYMENT,"my name is spelled wrong, can you fix?",Customer 013,2025-07-12T01:11:32.110965
28c665e0-a3d4-4995-b0a3-7caef0bfea59,2025-06-27T02:51:32.110965,CLOSED,TAT FOR MY TXN?,Customer 070,2025-06-27T10:51:32.110965
372fe13b-acdf-4e88-84d8-9aef226ad0ec,2025-06-22T09:56:43.110965,RESOLVED,I need help with my account.,Customer 023,2025-06-22T16:56:43.110965
ef4a5ad2-ca39-449a-82a5-567b587d74e4,2025-07-14T19:02:13.110965,CLOSED,Wen will my trnsfr be done?,Customer 058,2025-07-16T16:02:13.110965
5351ca85-970e-462e-a6f8-56c377732c8b,2025-06-26T08:03:23.110965,IN_PROGRESS,WHY IS MY TRANSACTION DELAYED?,Customer 069,2025-06-26T10:03:23.110965
7df90acc-8347-4cbd-bc1c-b14bc83f0d93,2025-06-22T17:06:48.110965,IN_PROGRESS,EXPECTED TAT FOR MY TRANSFER?,Customer 074,2025-06-22T20:06:48.110965
cc8ec71e-7f33-4af0-a0ce-31d0feae4b9c,2025-07-16T20:22:30.110965,OPEN,Tat for my txn?,Customer 021,2025-07-18T00:22:30.110965
9fd50eb9-313f-4b1c-8e32-7f2dc8795f3e,2025-07-11T04:40:00.110965,OPEN,"Moje platba je zpožděná, proč? ...?",Customer 025,2025-07-13T00:40:00.110965
762861ba-f56b-45be-8a7a-4492afdbed17,2025-07-15T11:26:16.110965,CLOSED,i want to know if my payment is done.,Customer 014,2025-07-15T11:26:16.110965
8a96fa19-8c6e-4a9d-afb6-9072a6fd4341,2025-07-10T09:42:12.110965,CLOSED,I want to know if my payment is done.,Customer 033,2025-07-13T02:42:12.110965
e9bd476d-474f-4f66-b3de-663bd57172b4,2025-07-06T13:07:39.110965,WAITING_FOR_PAYMENT,Wen will my trnsfr be done?,Customer 088,2025-07-08T21:07:39.110965
ebe2cd24-975d-472f-9f77-7746173aa10e,2025-07-09T17:29:12.110965,CLOSED,Why is my transaction delayed?,Customer 003,2025-07-10T15:29:12.110965
21bb3cda-92d0-462b-996e-4bb801284570,2025-07-09T20:50:49.110965,WAITING_FOR_CUSTOMER,how long for the transfer to finish?,Customer 069,2025-07-11T19:50:49.110965
f83bf916-2bc2-46d3-aba2-e35a640deb78,2025-06-20T21:22:59.110965,IN_PROGRESS,how long for the transfer to finish? ...?,Customer 076,2025-06-22T02:22:59.110965
bf34bd21-f6e3-48b9-9188-d017140e6dcd,2025-07-19T03:36:32.110965,REJECTED,"Moje platba je zpožděná, proč?",Customer 016,2025-07-21T11:36:32.110965
d5393b2e-b38b-490f-b65f-47e70c165dd5,2025-07-10T01:50:00.110965,WAITING_FOR_CUSTOMER,i have a question about your service.,Customer 016,2025-07-12T01:50:00.110965
5b1c576f-4108-4ae6-bc43-dcac09258725,2025-07-17T07:20:29.110965,OPEN,mein geld ist nicht angekommen.,Customer 084,2025-07-18T05:20:29.110965
c9236973-59ed-4359-9a07-9d02d6caf1b7,2025-06-27T04:37:22.110965,WAITING_FOR_CUSTOMER,I need help with my account.,Customer 028,2025-06-27T20:37:22.110965
2058ceae-6937-4dc7-a7fc-f5ca46b1340e,2025-07-14T07:43:26.110965,WAITING_FOR_PAYMENT,I WANT TO KNOW IF MY PAYMENT IS DONE.,Customer 080,2025-07-15T02:43:26.110965
eb54a17d-7b06-4b0d-ab40-508445cf0bc7,2025-07-05T20:35:03.110965,CLOSED,¿cuándo recibiré mi dinero?,Customer 011,2025-07-07T12:35:03.110965
de8cf593-e0d1-4329-9d40-3a8fd19adad9,2025-07-12T23:44:23.110965,REJECTED,Pls update me on my paymnt status.,Customer 063,2025-07-14T12:44:23.110965
80c42d07-4cb8-4a62-897e-13e47a974ea7,2025-06-29T08:25:56.110965,IN_PROGRESS,How long for the transfer to finish? ...?,Customer 043,2025-06-30T02:25:56.110965
2153261a-33d6-4c18-8535-e8aa2fed9fd0,2025-07-09T09:35:58.110965,IN_PROGRESS,Tat for my txn?,Customer 051,2025-07-09T13:35:58.110965
a229c475-dcb1-407f-b4da-4c5eee3575ee,2025-06-27T02:34:11.110965,WAITING_FOR_PAYMENT,I want to chnge my email address.,Customer 066,2025-06-29T05:34:11.110965
bd7f125a-7c4b-4944-91f3-28e560768a27,2025-07-19T07:29:28.110965,RESOLVED,¿cuándo recibiré mi dinero?,Customer 066,2025-07-19T10:29:28.110965
70e7d826-7614-4cec-af4a-77724b82a585,2025-07-13T20:42:26.110965,CLOSED,I want to chnge my email address.,Customer 081,2025-07-13T20:42:26.110965
cfa4493d-9aec-4286-b952-1e064aa8f283,2025-06-22T11:12:28.110965,CLOSED,"MY PAYMENT IS STUCK, HELP!",Customer 100,2025-06-22T14:12:28.110965
668c0ffb-0a52-45d4-b209-3633a1f82265,2025-06-25T21:11:44.110965,WAITING_FOR_CUSTOMER,"Moje platba je zpožděná, proč?",Customer 002,2025-06-26T16:11:44.110965
3e68c714-96a4-434c-86c1-d44c3ae34bf6,2025-06-23T18:14:54.110965,WAITING_FOR_CUSTOMER,When will I get my money?,Customer 023,2025-06-24T23:14:54.110965
32c20da2-60c6-4a1e-9579-5b5f7bab9919,2025-07-01T05:15:06.110965,IN_PROGRESS,Pourquoi mon paiement est-il en attente?,Customer 095,2025-07-03T18:15:06.110965
370d847c-b0f2-4e8a-943c-c90aecbab918,2025-07-04T10:08:50.110965,WAITING_FOR_PAYMENT,Why is my transaction delayed?,Customer 070,2025-07-05T14:08:50.110965
b0331b73-3030-4dcc-9745-92658883d079,2025-07-11T06:39:38.110965,RESOLVED,Tat for my txn?,Customer 033,2025-07-12T13:39:38.110965
2f694217-69f3-47c0-9df6-b1c1cb6a6479,2025-07-04T06:52:19.110965,WAITING_FOR_CUSTOMER,What is the status of my payment?,Customer 098,2025-07-04T06:52:19.110965
66e4fb3e-71fc-40ac-8589-2a411417eb7a,2025-07-08T15:33:00.110965,RESOLVED,MY TRNSCTION IS NOT COMPLTD YET.,Customer 024,2025-07-11T14:33:00.110965
96c74042-f33a-4d1f-b4cc-28199c2423d5,2025-07-06T07:06:18.110965,IN_PROGRESS,Wen will my trnsfr be done?,Customer 022,2025-07-08T16:06:18.110965
d5ea8118-b311-4fac-a29c-18a14d83efa0,2025-07-19T16:37:40.110965,RESOLVED,Expected TAT for my transfer?,Customer 093,2025-07-21T19:37:40.110965
12116f0d-5acd-4701-a275-b22173b5f353,2025-07-05T07:29:33.110965,WAITING_FOR_CUSTOMER,I want to know if my paymnt is done.,Customer 043,2025-07-05T08:29:33.110965
5ecad346-2c9a-4cd9-bf5e-b5dc405d415a,2025-06-21T07:24:22.110965,WAITING_FOR_PAYMENT,I want to chnge my email address.,Customer 001,2025-06-23T18:24:22.110965
5bef919f-686f-4246-bfd7-f1d08d2abdf2,2025-06-27T01:54:05.110965,RESOLVED,How long for the transfer to finish? ...?,Customer 031,2025-06-27T04:54:05.110965
37eb089c-efcb-4517-b45c-5ae078e3eec8,2025-07-11T10:59:54.110965,OPEN,Expected TAT for my transfer?,Customer 085,2025-07-11T20:59:54.110965
250a5893-4625-4f5b-8e34-34d4a5389904,2025-07-09T05:51:47.110965,WAITING_FOR_CUSTOMER,¿Cuándo recibiré mi dinero?,Customer 065,2025-07-09T09:51:47.110965
05eeb790-4c9c-4340-bf92-30b11c4faf09,2025-07-09T06:43:00.110965,OPEN,When will I get my money?,Customer 023,2025-07-10T04:43:00.110965
933bfab4-2aaa-4d27-9256-bcdd76f6a3ee,2025-07-13T05:15:35.110965,REJECTED,¿Cuándo recibiré mi dinero?,Customer 081,2025-07-16T03:15:35.110965
cd5d293c-4051-4a43-8d32-b2ffafd24cb0,2025-06-24T16:08:28.110965,WAITING_FOR_PAYMENT,Pourquoi mon paiement est-il en attente?,Customer 091,2025-06-27T09:08:28.110965
b7f4aac6-b099-4e68-b455-580001a7588f,2025-07-03T22:13:47.110965,WAITING_FOR_CUSTOMER,I want to chnge my email address.,Customer 052,2025-07-04T23:13:47.110965
905455c1-4659-47d8-8865-b6318df99a0b,2025-06-25T20:17:13.110965,WAITING_FOR_PAYMENT,¿Cuándo recibiré mi dinero?,Customer 005,2025-06-28T09:17:13.110965
ba089cab-619e-4aff-9b47-c85f9bceba13,2025-06-28T12:46:45.110965,IN_PROGRESS,I have a question about your service.,Customer 035,2025-06-30T10:46:45.110965
43c7d2e7-5b08-487a-8ccd-30202bc81c85,2025-06-22T14:42:07.110965,CLOSED,wen will my trnsfr be done?,Customer 007,2025-06-23T10:42:07.110965
ed6cc652-d322-421a-a176-c0e27391364d,2025-06-22T18:18:23.110965,IN_PROGRESS,"Moje platba je zpožděná, proč?",Customer 021,2025-06-25T14:18:23.110965
1aa57ee1-ed2b-4105-9467-b489edb4e609,2025-07-15T00:48:15.110965,WAITING_FOR_CUSTOMER,I HAVE A QUESTION ABOUT YOUR SERVICE.,Customer 052,2025-07-17T17:48:15.110965
bee6f573-7e6c-407c-9409-3af17e99e29c,2025-07-15T04:50:03.110965,OPEN,I need help with my account.,Customer 057,2025-07-17T13:50:03.110965
fc369a31-efeb-439f-a059-5de0f47536f8,2025-06-26T08:11:25.110965,IN_PROGRESS,"Moje platba je zpožděná, proč?",Customer 031,2025-06-29T04:11:25.110965
8bcf3a6c-e3a9-4dc5-ac61-1db409ca5b7b,2025-07-10T06:25:04.110965,CLOSED,I HAVE A QUESTION ABOUT YOUR SERVICE.,Customer 009,2025-07-11T08:25:04.110965
53aeb612-e5fb-4591-9cd6-492a8f7d3342,2025-07-16T22:29:59.110965,IN_PROGRESS,when will i get my money?,Customer 017,2025-07-18T04:29:59.110965
ad08a75b-a39e-4d00-9625-78642ac1ced7,2025-06-20T22:25:34.110965,WAITING_FOR_CUSTOMER,I want to chnge my email address.,Customer 017,2025-06-22T21:25:34.110965
7915a235-fe12-4bb1-b098-4dffe60e7fa8,2025-07-19T12:13:07.110965,CLOSED,When will I get my money?,Customer 094,2025-07-22T04:13:07.110965
b3b2f85b-7792-40df-bd95-87cd780b1385,2025-07-17T21:44:36.110965,WAITING_FOR_CUSTOMER,"My payment is stuck, help!",Customer 006,2025-07-19T23:44:36.110965
4ec7b0c6-5eb3-4762-9dec-10547ae5dc05,2025-07-03T13:18:23.110965,REJECTED,Why is my txn delayed?,Customer 064,2025-07-04T09:18:23.110965
b381351a-5caf-4f01-8e2e-7f7e52537c27,2025-07-14T20:17:23.110965,CLOSED,Expected TAT for my transfer?,Customer 042,2025-07-15T13:17:23.110965
d5a5be61-8cc6-419a-9a7f-485dff510af7,2025-07-10T07:44:33.110965,WAITING_FOR_PAYMENT,can you tell me when my transaction will be completed?,Customer 062,2025-07-13T05:44:33.110965
464f06f6-cc30-4901-991a-c9351f20d789,2025-07-01T01:59:10.110965,WAITING_FOR_PAYMENT,expcted tat for my transfer?,Customer 039,2025-07-03T01:59:10.110965
8cff79d4-7898-4466-92a6-cc21b9b60af5,2025-07-18T23:48:07.110965,IN_PROGRESS,Wen will my trnsfr be done?,Customer 012,2025-07-21T05:48:07.110965
bde36b0f-85a9-4b6d-b851-81d0ac9c5ee1,2025-07-08T20:37:10.110965,WAITING_FOR_PAYMENT,why is my transaction delayed?,Customer 058,2025-07-10T17:37:10.110965
f452018f-4452-41de-b6bb-94a669193c0e,2025-06-29T18:18:46.110965,OPEN,"my name is spelled wrong, can you fix?",Customer 042,2025-06-30T01:18:46.110965
57f5a807-305e-42c3-86f5-adc76c177fe8,2025-07-17T00:31:24.110965,OPEN,What is the status of my payment?,Customer 077,2025-07-19T23:31:24.110965
ace7badf-4011-4803-bc12-3007eedcde28,2025-07-17T07:38:34.110965,OPEN,What is the status of my paymnt?,Customer 014,2025-07-19T09:38:34.110965
f24ed51e-f36a-4ac1-8ade-86e6a93e4c6f,2025-07-12T11:22:16.110965,WAITING_FOR_CUSTOMER,I need help with my account.,Customer 053,2025-07-14T10:22:16.110965
cd72d468-bcc2-432a-90d9-1ea2ea2d54a0,2025-06-27T08:30:31.110965,OPEN,"My name is spelled wrong, can you fix?",Customer 003,2025-06-29T17:30:31.110965
e69ba7de-d47c-4f2d-9580-a2ae0cb7b89d,2025-07-03T16:21:50.110965,WAITING_FOR_CUSTOMER,What is the sttus of my payment?,Customer 008,2025-07-05T07:21:50.110965
dd66d6e1-397c-4ad0-9272-4e6f287c964b,2025-06-29T20:35:40.110965,REJECTED,I want to know if my payment is done.,Customer 038,2025-07-01T19:35:40.110965
7cfda65c-7690-42f9-b7cb-28b7b5581ded,2025-06-20T04:30:30.110965,REJECTED,When will I get my money? ...?,Customer 049,2025-06-21T14:30:30.110965
fd2c6d80-0f29-4fef-8808-67d15891d113,2025-07-06T09:47:53.110965,IN_PROGRESS,"My name is spelled wrong, can you fix?",Customer 003,2025-07-07T09:47:53.110965
ed8f9af6-dbd9-46e2-b896-134ed15f2e8e,2025-07-04T03:55:29.110965,WAITING_FOR_CUSTOMER,expected tat for my transfer?,Customer 024,2025-07-06T00:55:29.110965
beac6933-1065-41c6-9806-aa5f7b1389f7,2025-07-18T15:31:35.110965,REJECTED,Can you tell me when my transaction will be completed?,Customer 038,2025-07-19T10:31:35.110965
aa8ba337-af16-4315-99c6-2d9d6cbac16d,2025-06-25T10:59:19.110965,IN_PROGRESS,i want to chnge my email address.,Customer 001,2025-06-25T13:59:19.110965
dc450bb2-ce26-455b-8271-11546546ec33,2025-07-15T20:17:11.110965,RESOLVED,Tat for my txn?,Customer 013,2025-07-18T11:17:11.110965
96f2b77a-bf8b-4fff-8e50-d8641f2fd5ca,2025-07-05T22:21:20.110965,IN_PROGRESS,I want to know if my payment is done.,Customer 085,2025-07-07T09:21:20.110965
404ad4f0-3acd-4111-995c-1831cd526f85,2025-06-28T12:12:22.110965,OPEN,i need help with my account.,Customer 083,2025-06-30T20:12:22.110965
945eea4e-6a4c-453d-a065-6b9399b96711,2025-07-05T17:49:50.110965,RESOLVED,"Moje platba je zpožděná, proč?",Customer 053,2025-07-05T17:49:50.110965
4081baf7-befe-4f1f-8755-28d9d5d6155f,2025-07-15T17:50:17.110965,OPEN,i want to chnge my email address.,Customer 073,2025-07-18T00:50:17.110965
f2fa5766-7259-41d4-862e-f5ed3bfff397,2025-07-05T06:49:33.110965,IN_PROGRESS,I need help with my account.,Customer 076,2025-07-06T07:49:33.110965
c9c941bb-0c03-4469-be3a-93b62580d481,2025-07-13T08:04:01.110965,WAITING_FOR_CUSTOMER,How long for the transfer to finish?,Customer 077,2025-07-13T09:04:01.110965
decbe386-b93b-4a1a-9e64-3011257670c5,2025-07-10T00:17:28.110965,OPEN,How long for the transfer to finish?,Customer 033,2025-07-12T02:17:28.110965
8ee3d6ea-4ae5-44b5-bf12-a7c1ba56c9c8,2025-07-02T14:19:27.110965,WAITING_FOR_CUSTOMER,"My name is spelled wrong, can you fix?",Customer 020,2025-07-04T18:19:27.110965
02100ea7-5ad3-4fbc-aa75-d951980ef7d5,2025-07-12T18:48:52.110965,OPEN,"MY PAYMENT IS STUCK, HELP!",Customer 004,2025-07-14T16:48:52.110965
69ebbcb3-5929-421b-a494-1a37167dad78,2025-06-24T13:47:52.110965,OPEN,¿Cuándo recibiré mi dinero?,Customer 074,2025-06-26T19:47:52.110965
a069e239-3e7a-4cae-8e60-e11e4bc8f70b,2025-06-20T06:11:50.110965,RESOLVED,"My payment is stuck, help! ...?",Customer 060,2025-06-21T13:11:50.110965
312982d4-8ed8-45d7-a6f4-4f12f5fc26d7,2025-06-23T10:53:46.110965,IN_PROGRESS,"My paymnt is stuck, help!",Customer 017,2025-06-26T07:53:46.110965
deaaccae-60c3-4e4d-aba7-167bc4f4c9e0,2025-06-22T12:23:15.110965,OPEN,"My payment is stuck, help!",Customer 035,2025-06-24T05:23:15.110965
ba4ef400-7891-4450-b27e-6721b645fda4,2025-07-11T01:21:44.110965,REJECTED,pourquoi mon paiement est-il en attente?,Customer 024,2025-07-11T23:21:44.110965
b0d6670c-8b99-4573-b166-41b09fb5f967,2025-06-28T12:15:01.110965,WAITING_FOR_PAYMENT,Why is my txn delayed?,Customer 070,2025-07-01T09:15:01.110965
63c6b8f6-b189-4df5-8dfc-f4e76496aa40,2025-06-26T08:20:30.110965,REJECTED,Tat for my txn?,Customer 077,2025-06-28T22:20:30.110965
bf866afa-94d7-4345-9b85-54964e3e877f,2025-07-17T00:13:16.110965,IN_PROGRESS,Can you tell me when my transaction will be completed?,Customer 015,2025-07-17T03:13:16.110965
0dabbb7a-cf36-4600-baf4-697f3bb93d6d,2025-07-18T00:49:20.110965,WAITING_FOR_CUSTOMER,Wen will my trnsfr be done?,Customer 019,2025-07-19T10:49:20.110965
7e32e41d-19f6-4784-9c70-7a7a6d745621,2025-07-09T14:04:38.110965,WAITING_FOR_CUSTOMER,Pls update me on my payment status.,Customer 060,2025-07-09T15:04:38.110965
e665bb77-7b62-44dc-935e-f4306194b18f,2025-07-05T10:46:38.110965,RESOLVED,Why is my transaction delayed?,Customer 068,2025-07-08T01:46:38.110965
7c201e84-2b22-41be-a505-54af86ff643a,2025-06-20T13:44:05.110965,CLOSED,Why is my transaction delayed?,Customer 028,2025-06-22T22:44:05.110965
562e502e-79f7-41df-8c8a-9eae4f05600b,2025-07-15T05:26:13.110965,CLOSED,what is the status of my paymnt?,Customer 090,2025-07-16T12:26:13.110965
8742ce7e-45bc-43dd-abb9-43d4d46d5bd5,2025-07-18T15:54:57.110965,IN_PROGRESS,How long for the transfer to finish?,Customer 083,2025-07-19T16:54:57.110965
cece6c8d-1cf1-401d-a023-a43c41ed7c9c,2025-06-26T20:34:44.110965,OPEN,Can you tell me when my transaction will be completed?,Customer 055,2025-06-29T13:34:44.110965
d73553c3-3e51-4ba9-a0fd-3a85ff12df8e,2025-06-25T12:02:07.110965,IN_PROGRESS,can you tell me when my transaction will be completed?,Customer 015,2025-06-25T21:02:07.110965
5e7d53cd-e898-4731-b472-60d40739ae55,2025-06-20T11:21:46.110965,REJECTED,¿Cuándo recibiré mi dinero?,Customer 044,2025-06-21T05:21:46.110965
bc135fc6-a8f3-4d83-af2b-4f1bf74da139,2025-07-06T10:56:10.110965,CLOSED,expcted tat for my transfer?,Customer 063,2025-07-07T13:56:10.110965
61a60937-f3af-490e-bd42-53c5db111609,2025-07-06T03:38:14.110965,WAITING_FOR_CUSTOMER,"Moje platba je zpožděná, proč?",Customer 044,2025-07-07T09:38:14.110965
41bfb75b-a1d2-4675-8992-f1051eed25d6,2025-07-04T03:08:05.110965,IN_PROGRESS,¿Cuándo recibiré mi dinero?,Customer 076,2025-07-06T18:08:05.110965
bdf7aa81-67cc-4b8b-bd74-32b175c8a716,2025-07-03T00:59:21.110965,REJECTED,"Moje platba je zpožděná, proč?",Customer 082,2025-07-03T05:59:21.110965
2066f5c2-ee37-4610-9787-8ee25173b618,2025-06-24T21:02:26.110965,WAITING_FOR_CUSTOMER,Pourquoi mon paiement est-il en attente?,Customer 001,2025-06-26T09:02:26.110965
d27382e1-70b6-44ee-8fbd-5640d439009b,2025-06-27T23:54:09.110965,WAITING_FOR_PAYMENT,"My name is spelled wrong, can you fix?",Customer 005,2025-06-29T11:54:09.110965
33aa564c-76e7-4423-bbd7-163611ec01c7,2025-06-19T23:22:52.110965,WAITING_FOR_CUSTOMER,Pls update me on my paymnt status.,Customer 078,2025-06-20T12:22:52.110965
c4a68863-74e3-4913-8568-fe57d689db5d,2025-06-27T21:44:20.110965,REJECTED,"my payment is stuck, help!",Customer 098,2025-06-28T19:44:20.110965
7b14339c-55dc-4cf7-9e22-e3b08ce2d2ff,2025-07-14T07:22:15.110965,RESOLVED,Can you tell me when my txn will be completed?,Customer 059,2025-07-16T18:22:15.110965
01c8cc41-2ac4-4653-90ab-3cae0c0fe447,2025-06-28T14:56:01.110965,WAITING_FOR_CUSTOMER,When will I get my money?,Customer 028,2025-06-30T10:56:01.110965
d51258c1-cc29-4b48-8810-5bc4f100b8e6,2025-06-28T05:08:05.110965,RESOLVED,I have a question about your service.,Customer 081,2025-06-29T19:08:05.110965
9774a0d6-cf73-47c3-bf69-81ffd874a1e1,2025-06-29T02:06:07.110965,CLOSED,wen will my trnsfr be done?,Customer 020,2025-07-01T00:06:07.110965
cbab90b1-670f-4865-878c-b6bed2513eb8,2025-07-09T10:18:55.110965,WAITING_FOR_PAYMENT,How long for the transfer to finish?,Customer 043,2025-07-10T00:18:55.110965
1257977c-c6d0-47dc-ae02-3ecb6d18b994,2025-07-02T01:50:48.110965,WAITING_FOR_PAYMENT,MEIN GELD IST NICHT ANGEKOMMEN.,Customer 009,2025-07-04T11:50:48.110965
4992cafd-e686-4c45-a6cd-3f39225b18f0,2025-07-14T19:49:57.110965,IN_PROGRESS,When will I get my money?,Customer 057,2025-07-17T09:49:57.110965
e1bf2de4-6e05-419f-a9b8-87a4c2054521,2025-07-11T23:58:21.110965,OPEN,¿Cuándo recibiré mi dinero?,Customer 007,2025-07-13T18:58:21.110965
7544ecd7-4868-480d-9f1d-a8ad48669911,2025-07-15T14:54:29.110965,WAITING_FOR_PAYMENT,Pls update me on my payment status.,Customer 017,2025-07-18T08:54:29.110965
205bd4aa-6cc0-400a-9d4b-a2ce008a146d,2025-06-25T08:16:05.110965,OPEN,Mein Geld ist nicht angekommen.,Customer 066,2025-06-28T03:16:05.110965
106245c4-df1b-4af9-9561-f8e2acd9cc3e,2025-07-14T22:18:58.110965,IN_PROGRESS,"moje platba je zpožděná, proč?",Customer 076,2025-07-15T07:18:58.110965
a5c58889-ccf6-4b91-b7f2-40f55cde5b63,2025-07-07T00:38:34.110965,WAITING_FOR_CUSTOMER,Why is my transaction delayed?,Customer 015,2025-07-09T06:38:34.110965
1883c158-8dd4-4bc0-bcfd-121767c8705c,2025-07-12T04:08:44.110965,OPEN,Mein Geld ist nicht angekommen. ...?,Customer 067,2025-07-14T21:08:44.110965
58c71ef7-f068-4afa-8801-d760623b063e,2025-07-13T23:43:45.110965,REJECTED,Expected TAT for my transfer?,Customer 049,2025-07-16T12:43:45.110965
bdba279e-6d84-4b6a-9541-d7b70de04abc,2025-07-07T01:17:47.110965,WAITING_FOR_PAYMENT,i want to chnge my email address.,Customer 042,2025-07-09T22:17:47.110965
41af5d4b-e3ee-492e-b5a5-f14dca852d34,2025-07-04T08:35:03.110965,IN_PROGRESS,When will I get my money?,Customer 007,2025-07-04T20:35:03.110965
ce3a53c5-abbb-45e9-84d3-ce61ec337c90,2025-06-28T22:18:32.110965,RESOLVED,"moje platba je zpožděná, proč?",Customer 090,2025-06-29T20:18:32.110965
6429a1a9-8b1f-4ebf-ae81-4baf2d80182e,2025-07-10T09:51:39.110965,IN_PROGRESS,When will I get my money?,Customer 053,2025-07-12T02:51:39.110965
fbe2297b-a9b5-4143-9178-45c737b853ed,2025-06-24T12:35:49.110965,CLOSED,i want to know if my payment is done.,Customer 060,2025-06-27T00:35:49.110965
